사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자	승하차
20180119	경인선	부평	41079	47137	20180122	88216
20180125	경부선	영등포	43137	44992	20180128	88129
20180212	3호선	연신내	45009	43017	20180215	88026
20180119	4호선	수유(강북구청)	43972	44024	20180122	87996
20180203	4호선	혜화	42863	45005	20180206	87868
20180120	2호선	사당	40608	47218	20180123	87826
20180118	5호선	광화문(세종문화회관)	42708	44962	20180121	87670
20180206	2호선	건대입구	42014	45654	20180209	87668
20180206	3호선	연신내	44842	42624	20180209	87466
20180129	2호선	사당	40069	47356	20180201	87425
20180122	3호선	연신내	44647	42737	20180125	87384
20180126	경부선	용산	44149	43223	20180129	87372
20180207	2호선	강변(동서울터미널)	44013	43346	20180210	87359
20180205	3호선	연신내	44747	42544	20180208	87291
20180205	2호선	강변(동서울터미널)	43994	43239	20180208	87233
20180207	5호선	광화문(세종문화회관)	42754	44354	20180210	87108
20180123	5호선	광화문(세종문화회관)	42925	44166	20180126	87091
20180124	2호선	교대(법원.검찰청)	40967	45796	20180127	86763
20180124	2호선	사당	39853	46868	20180127	86721
20180119	3호선	압구정	41362	45351	20180122	86713
20180208	5호선	광화문(세종문화회관)	42186	44402	20180211	86588
20180203	2호선	삼성(무역센터)	43396	43153	20180206	86549
20180122	2호선	건대입구	41765	44775	20180125	86540
20180113	경인선	부평	39927	46399	20180116	86326
20180112	4호선	혜화	42581	43621	20180115	86202
20180127	경부선	용산	42033	44160	20180130	86193
20180127	1호선	서울역	43795	42379	20180130	86174
20180127	2호선	삼성(무역센터)	42849	43250	20180130	86099
20180208	4호선	혜화	42447	43616	20180211	86063
20180201	5호선	광화문(세종문화회관)	42062	43976	20180204	86038
20180205	2호선	건대입구	41324	44704	20180208	86028
20180124	경부선	영등포	41927	44049	20180127	85976
20180114	경부선	수원	42547	43359	20180117	85906
20180127	2호선	서울대입구(관악구청)	43814	41933	20180130	85747
20180112	경부선	수원	41007	44711	20180115	85718
20180206	5호선	광화문(세종문화회관)	42137	43510	20180209	85647
20180112	5호선	광화문(세종문화회관)	41765	43861	20180115	85626
20180128	경부선	영등포	43303	42314	20180131	85617
20180127	2호선	구로디지털단지	42921	42535	20180130	85456
20180207	4호선	혜화	42178	43276	20180210	85454
20180113	2호선	사당	39382	45872	20180116	85254
20180122	5호선	광화문(세종문화회관)	42407	42838	20180125	85245
20180129	2호선	건대입구	40973	44123	20180201	85096
20180211	경부선	영등포	42754	42158	20180214	84912
20180212	5호선	광화문(세종문화회관)	41948	42939	20180215	84887
20180112	3호선	연신내	43309	41564	20180115	84873
20180117	4호선	수유(강북구청)	42659	42194	20180120	84853
20180130	4호선	수유(강북구청)	41688	43157	20180202	84845
20180120	경인선	부평	39236	45549	20180123	84785
20180117	3호선	압구정	40495	44289	20180120	84784
20180201	4호선	혜화	41686	43097	20180204	84783
20180130	3호선	압구정	42071	42683	20180202	84754
20180119	3호선	남부터미널(예술의전당)	42227	42427	20180122	84654
20180121	경부선	수원	42059	42540	20180124	84599
20180204	경부선	영등포	42815	41664	20180207	84479
20180123	2호선	건대입구	40671	43805	20180126	84476
20180131	4호선	수유(강북구청)	42454	42002	20180203	84456
20180115	5호선	광화문(세종문화회관)	41245	43178	20180118	84423
20180123	3호선	연신내	43175	41056	20180126	84231
20180129	3호선	연신내	43007	41216	20180201	84223
20180126	3호선	남부터미널(예술의전당)	41929	42085	20180129	84014
20180125	2호선	강변(동서울터미널)	43029	40960	20180128	83989
20180212	경부선	수원	40598	43309	20180215	83907
20180208	경부선	수원	40645	43217	20180211	83862
20180206	2호선	강변(동서울터미널)	42469	41384	20180209	83853
20180123	2호선	강변(동서울터미널)	42067	41688	20180126	83755
20180117	경인선	부천	41982	41771	20180120	83753
20180212	경인선	부천	41994	41673	20180215	83667
20180125	2호선	건대입구	40212	43416	20180128	83628
20180126	3호선	연신내	42361	40972	20180129	83333
20180118	4호선	수유(강북구청)	41803	41491	20180121	83294
20180207	4호선	수유(강북구청)	41915	41291	20180210	83206
20180208	경인선	부천	41738	41454	20180211	83192
20180131	경인선	부천	41583	41583	20180203	83166
20180208	4호선	수유(강북구청)	41791	41336	20180211	83127
20180115	4호선	수유(강북구청)	41827	41217	20180118	83044
20180124	5호선	광화문(세종문화회관)	40958	42079	20180127	83037
20180126	4호선	혜화	40701	42230	20180129	82931
20180201	4호선	수유(강북구청)	41725	41194	20180204	82919
20180118	경인선	부천	41467	41275	20180121	82742
20180212	3호선	압구정	39528	43213	20180215	82741
20180117	경부선	수원	39796	42852	20180120	82648
20180115	경인선	부천	41509	41137	20180118	82646
20180212	4호선	수유(강북구청)	41634	40916	20180215	82550
20180201	경인선	부천	41371	41123	20180204	82494
20180125	3호선	연신내	42137	40310	20180128	82447
20180125	5호선	광화문(세종문화회관)	40476	41911	20180128	82387
20180206	4호선	혜화	40784	41602	20180209	82386
20180126	5호선	광화문(세종문화회관)	40322	42043	20180129	82365
20180122	4호선	수유(강북구청)	41286	41071	20180125	82357
20180118	경부선	수원	39829	42519	20180121	82348
20180131	3호선	압구정	39177	42972	20180203	82149
20180124	2호선	강변(동서울터미널)	41824	40311	20180127	82135
20180127	4호선	혜화	39760	42352	20180130	82112
20180129	5호선	광화문(세종문화회관)	40498	41591	20180201	82089
20180124	2호선	건대입구	39248	42713	20180127	81961
20180115	경부선	수원	39646	42300	20180118	81946
20180123	4호선	혜화	40602	41330	20180126	81932
20180205	5호선	광화문(세종문화회관)	40455	41460	20180208	81915
20180212	경인선	부평	39477	42419	20180215	81896
20180122	경부선	수원	39689	42187	20180125	81876
20180119	1호선	종로3가	41802	40008	20180122	81810
20180114	2호선	신도림	41310	40482	20180117	81792
20180203	2호선	사당	37241	44498	20180206	81739
20180113	경인선	부천	40158	41540	20180116	81698
20180207	경인선	부천	40707	40703	20180210	81410
20180203	경인선	부평	38142	43259	20180206	81401
20180119	2호선	합정	38393	42892	20180122	81285
20180117	경인선	부평	38927	42300	20180120	81227
20180122	경인선	부천	40882	40330	20180125	81212
20180124	4호선	혜화	40080	41093	20180127	81173
20180131	경부선	수원	39286	41826	20180203	81112
20180112	4호선	수유(강북구청)	40608	40495	20180115	81103
20180120	경인선	부천	40041	40980	20180123	81021
20180112	3호선	압구정	38670	42326	20180115	80996
20180119	3호선	신사	38402	42586	20180122	80988
20180118	3호선	압구정	38455	42522	20180121	80977
20180208	경인선	부평	38766	42076	20180211	80842
20180112	경인선	부천	39994	40842	20180115	80836
20180112	경인선	부평	37700	43073	20180115	80773
20180118	경인선	부평	38799	41881	20180121	80680
20180115	3호선	압구정	38637	41979	20180118	80616
20180125	4호선	혜화	39814	40785	20180128	80599
20180118	경부선	용산	40166	40311	20180121	80477
20180126	경부선	수원	38688	41734	20180129	80422
20180205	4호선	수유(강북구청)	40569	39779	20180208	80348
20180124	3호선	연신내	41129	39160	20180127	80289
20180112	3호선	남부터미널(예술의전당)	40049	40218	20180115	80267
20180207	3호선	압구정	38517	41719	20180210	80236
20180206	4호선	수유(강북구청)	40461	39774	20180209	80235
20180130	경인선	부천	39863	40314	20180202	80177
20180128	경부선	수원	40147	39959	20180131	80106
20180121	2호선	신도림	40047	40007	20180124	80054
20180131	경인선	부평	38331	41690	20180203	80021
20180201	3호선	압구정	38217	41731	20180204	79948
20180208	3호선	압구정	37994	41776	20180211	79770
20180201	경부선	수원	38434	41321	20180204	79755
20180126	4호선	수유(강북구청)	39684	39938	20180129	79622
20180119	4호선	명동	38512	41090	20180122	79602
20180207	경부선	수원	38627	40953	20180210	79580
20180122	3호선	압구정	37970	41552	20180125	79522
20180115	경부선	용산	39184	40312	20180118	79496
20180201	경인선	부평	38199	41289	20180204	79488
20180129	4호선	수유(강북구청)	39788	39382	20180201	79170
20180122	경부선	용산	39063	40087	20180125	79150
20180114	2호선	강변(동서울터미널)	38464	40655	20180117	79119
20180212	경부선	용산	38207	40793	20180215	79000
20180117	경부선	용산	39378	39603	20180120	78981
20180121	2호선	강변(동서울터미널)	38405	40422	20180124	78827
20180115	경인선	부평	38076	40751	20180118	78827
20180211	경부선	수원	39251	39573	20180214	78824
20180131	3호선	남부터미널(예술의전당)	38791	40010	20180203	78801
20180126	3호선	압구정	37550	41181	20180129	78731
20180203	경인선	부천	38840	39801	20180206	78641
20180123	4호선	수유(강북구청)	39137	39247	20180126	78384
20180120	4호선	명동	37459	40904	20180123	78363
20180121	경부선	용산	40192	38144	20180124	78336
20180205	경인선	부천	39510	38773	20180208	78283
20180207	경인선	부평	37652	40551	20180210	78203
20180212	4호선	혜화	38811	39341	20180215	78152
20180130	경부선	수원	37687	40442	20180202	78129
20180114	경부선	용산	40129	37974	20180117	78103
20180117	3호선	남부터미널(예술의전당)	38681	39297	20180120	77978
20180130	3호선	남부터미널(예술의전당)	38476	39487	20180202	77963
20180203	2호선	을지로입구	40482	37436	20180206	77918
20180129	경인선	부천	39385	38487	20180201	77872
20180128	2호선	신도림	38867	38982	20180131	77849
20180206	3호선	압구정	37151	40695	20180209	77846
20180123	3호선	압구정	37286	40401	20180126	77687
20180122	경인선	부평	37722	39941	20180125	77663
20180212	3호선	남부터미널(예술의전당)	37926	39721	20180215	77647
20180205	경부선	수원	37524	40111	20180208	77635
20180204	경부선	수원	38548	39041	20180207	77589
20180122	3호선	남부터미널(예술의전당)	38317	39250	20180125	77567
20180126	경인선	부천	38354	39011	20180129	77365
20180208	3호선	남부터미널(예술의전당)	38028	39295	20180211	77323
20180131	경부선	용산	38396	38927	20180203	77323
20180127	2호선	사당	35652	41670	20180130	77322
20180115	3호선	남부터미널(예술의전당)	38079	39187	20180118	77266
20180205	3호선	압구정	36782	40433	20180208	77215
20180115	4호선	혜화	37943	39260	20180118	77203
20180113	4호선	명동	36740	40430	20180116	77170
20180125	4호선	수유(강북구청)	38794	38294	20180128	77088
20180206	경인선	부천	38818	38254	20180209	77072
20180204	2호선	신도림	38530	38434	20180207	76964
20180211	2호선	신도림	38627	38310	20180214	76937
20180118	3호선	남부터미널(예술의전당)	37970	38955	20180121	76925
20180201	3호선	남부터미널(예술의전당)	37955	38909	20180204	76864
20180123	경인선	부천	38578	38265	20180126	76843
20180127	경인선	부평	35839	40956	20180130	76795
20180129	경부선	수원	37055	39620	20180201	76675
20180129	3호선	압구정	36609	40045	20180201	76654
20180203	4호선	명동	36701	39948	20180206	76649
20180123	경부선	수원	37127	39462	20180126	76589
20180126	경인선	부평	35764	40813	20180129	76577
20180119	9호선	신논현	37029	39468	20180122	76497
20180208	경부선	용산	37950	38450	20180211	76400
20180124	4호선	수유(강북구청)	38278	38097	20180127	76375
20180122	4호선	혜화	37991	38344	20180125	76335
20180207	3호선	남부터미널(예술의전당)	37492	38730	20180210	76222
20180130	경인선	부평	36560	39606	20180202	76166
20180206	경부선	수원	36845	39267	20180209	76112
20180113	2호선	을지로입구	39131	36809	20180116	75940
20180130	3호선	신사	37475	38432	20180202	75907
20180117	1호선	종로3가	39010	36804	20180120	75814
20180115	1호선	종로3가	39106	36611	20180118	75717
20180205	경인선	부평	36684	38988	20180208	75672
20180120	2호선	을지로입구	39232	36358	20180123	75590
20180201	4호선	명동	36421	39074	20180204	75495
20180129	경인선	부평	36306	39090	20180201	75396
20180118	1호선	종로3가	38705	36549	20180121	75254
20180208	3호선	신사	36321	38915	20180211	75236
20180124	3호선	압구정	35848	39320	20180127	75168
20180123	경부선	용산	37444	37660	20180126	75104
20180127	경인선	부천	37151	37933	20180130	75084
20180123	3호선	남부터미널(예술의전당)	37107	37969	20180126	75076
20180212	3호선	신사	36604	38460	20180215	75064
20180117	2호선	합정	36416	38599	20180120	75015
20180118	2호선	합정	36179	38771	20180121	74950
20180112	2호선	합정	35645	39303	20180115	74948
20180208	4호선	명동	36292	38514	20180211	74806
20180201	3호선	신사	36004	38781	20180204	74785
20180112	3호선	신사	35475	39197	20180115	74672
20180131	3호선	신사	35932	38580	20180203	74512
20180125	3호선	압구정	35509	38846	20180128	74355
20180205	3호선	남부터미널(예술의전당)	36548	37703	20180208	74251
20180120	3호선	연신내	38064	36129	20180123	74193
20180118	3호선	신사	35776	38406	20180121	74182
20180201	경부선	용산	36850	37260	20180204	74110
20180206	경인선	부평	35805	38290	20180209	74095
20180125	경인선	부천	37214	36832	20180128	74046
20180115	4호선	명동	35906	38078	20180118	73984
20180121	1호선	서울역	37832	36111	20180124	73943
20180119	4호선	충무로	36154	37764	20180122	73918
20180129	경부선	용산	36405	37433	20180201	73838
20180117	4호선	충무로	36230	37553	20180120	73783
20180125	3호선	남부터미널(예술의전당)	36432	37307	20180128	73739
20180206	3호선	남부터미널(예술의전당)	36157	37571	20180209	73728
20180130	경부선	용산	36924	36799	20180202	73723
20180130	4호선	명동	36090	37579	20180202	73669
20180118	4호선	명동	35710	37953	20180121	73663
20180205	4호선	명동	35735	37883	20180208	73618
20180125	경부선	용산	36904	36628	20180128	73532
20180117	4호선	명동	35723	37763	20180120	73486
20180131	4호선	명동	35586	37899	20180203	73485
20180205	4호선	혜화	36454	37005	20180208	73459
20180201	2호선	합정	35802	37652	20180204	73454
20180207	4호선	명동	35680	37721	20180210	73401
20180129	3호선	남부터미널(예술의전당)	36138	37261	20180201	73399
20180114	2호선	건대입구	35738	37640	20180117	73378
20180125	경부선	수원	35748	37618	20180128	73366
20180207	4호선	충무로	36247	37060	20180210	73307
20180126	2호선	합정	35015	38202	20180129	73217
20180112	4호선	명동	35486	37726	20180115	73212
20180130	4호선	충무로	36621	36539	20180202	73160
20180208	2호선	합정	35753	37395	20180211	73148
